subject_numeric,fa_AntFrontal,fa_ARC_L,fa_ARC_R,fa_ATR_L,fa_ATR_R,fa_CGC_L,fa_CGC_R,fa_CST_L,fa_CST_R,fa_IFO_L,fa_IFO_R,fa_ILF_L,fa_ILF_R,fa_Motor,fa_Occipital,fa_Orbital,fa_PostParietal,fa_SLF_L,fa_SLF_R,fa_SupFrontal,fa_SupParietal,fa_Temporal,fa_UNC_L,fa_UNC_R,Unnamed: 0,HCPID,alpha,proc.temp,proc.LL,decay,decl.temp,decl.LL,best.model,diff.LL
149539,0.6015419415226007,0.5950121610091219,0.5278204760294927,0.4810271820048835,0.47805492335024197,0.5934087593780567,0.5316502465885745,0.6179189489623647,0.6185221938473012,0.5728623617386375,0.5848612038008538,0.5283719656924375,0.5611547641324077,0.6079135742920783,0.696564963731447,0.6006039425586253,0.6142127912956882,0.5471540768774067,0.5648803617050098,0.6065541783420028,0.5978566254957729,0.6129179843360345,0.46265992743447454,0.4610145199024812,29,149539_fnca,0.0100424071227857,1.9999999995235591,-44.380890411038955,0.01003648834448,1.9999999992226631,-44.85124389224862,Procedural,0.4703534812096634
149741,0.532569325978073,0.5004073848847499,0.4609523670172505,0.4472890686956346,0.43250218774959853,0.4917676195257358,0.4728063978328087,0.546587655666092,0.5559428344548646,0.5472663209144993,0.5199655688718507,0.5131526961843494,0.5035824538441172,0.544689938298929,0.6345126625931803,0.5485350154846578,0.5758795424005424,0.4540067479586233,0.48217595543972147,0.5386300016742689,0.5649825222797574,0.5846038289270417,0.44159760834075934,0.43330834107801636,806,149741_fnca,0.0100442129031309,1.9999999993746735,-43.68728520245611,0.010045299862747,1.9999999983400143,-43.96211119723062,Procedural,0.2748259947745097
149842,0.5423591119647766,0.5330664256017733,0.49349525214636564,0.45067914006631377,0.45879482397129595,0.5324222995356592,0.502492674620315,0.5668172788837827,0.5644294144963184,0.5296639194954655,0.5546824478612714,0.5149693209423704,0.522830892989646,0.5781048656085731,0.6409179069354595,0.543082243009406,0.5690034026886258,0.5017972079515158,0.5103124528831205,0.5695387491809847,0.5710176398286813,0.5684725283348127,0.4342787783171271,0.4845948651117899,590,149842_fnca,1.1869140358628187,0.6985806146656318,-30.82992529748729,1.9999999998351552,1.8023445742771271,-35.156895913709704,Procedural,4.326970616222418
150019,0.577846014703173,0.550266599654957,0.5035992025552545,0.472683827259321,0.44200636603109034,0.5593665565194128,0.49814147734215014,0.5757338671007578,0.5723490810321672,0.5521833465923107,0.5401156301776531,0.5103070886025193,0.4988530594758065,0.5799049613058288,0.6578139368843129,0.5813431006172634,0.5636399018421746,0.4986785868561208,0.5301222195952753,0.5734475432925631,0.574710387191781,0.5763244571210556,0.41823718462641596,0.47511155200263,956,150019_fnca,0.0100551815082439,1.999999999807244,-43.66758370275159,0.0100006964980917,1.9999999982915944,-43.97472012292377,Procedural,0.3071364201721778
150524,0.5563402675426773,0.532476320406165,0.5125500491668944,0.5015150855711856,0.44373168062268326,0.5528878966977397,0.5377522283412768,0.5808876196000459,0.5748789027598363,0.5733798258480168,0.5406654643243849,0.5358600468813489,0.507119233844269,0.5718525938924174,0.6541856266216222,0.5267176274366102,0.6000372471941966,0.4941495682948206,0.5260641555566103,0.5670826687701287,0.5736190330420222,0.6099721334829166,0.4458482364424925,0.43395527114982385,415,150524_fnca,0.6646242085297545,1.2088439837867808,-41.06917017776919,0.4261811327761641,1.9999999998377305,-43.64130823295353,Procedural,2.5721380551843396
150625,0.5595738219358474,0.5008728207809262,0.48713427082607935,0.45887441242894667,0.4314721372896747,0.5068266607870584,0.49767156945654706,0.549827843044094,0.5449443845280192,0.5444707931591869,0.5222648874609064,0.5130461754632246,0.5024941382497906,0.555144948866423,0.6391072245434605,0.5533405014255712,0.570807786708945,0.47763160978987373,0.4916393381642213,0.5515140407044136,0.5598963103656207,0.5680532883566469,0.4454456955684909,0.4488340088378905,965,150625_fnca,0.010000033362294,0.1930312975384321,-43.44518644255937,0.010040555641362,1.9999999996258129,-43.55728824154349,Procedural,0.1121017989841206
150726,0.5744349561238853,0.5318944997287932,0.5163972862613587,0.4613867062924454,0.4519738970100457,0.5402938954016722,0.47951610251165616,0.5623630624972423,0.570627307421181,0.5432009888472095,0.5338787609170512,0.5123762273866829,0.5120018520657341,0.5786488625481496,0.6891063380530329,0.545673245921133,0.5804903883449877,0.4811137948304093,0.5245277309067826,0.5796825476267723,0.5945660937037347,0.5988614023713142,0.44444336573748566,0.4549970993690637,578,150726_fnca,0.0100000000058959,0.0347803464117606,-42.91006616340027,0.010032029432022,1.9999999999511215,-44.68307753197395,Procedural,1.7730113685736768
150928,0.5716672101140007,0.513314698772914,0.4884059359231758,0.4749139813498127,0.45045641149618004,0.5319914544341681,0.4841564387232563,0.5569071468943342,0.5707056880261114,0.5731106376431796,0.5342449491262792,0.5292816452581603,0.5221745738212656,0.5384897866512769,0.6583626932154938,0.5548496304377073,0.5985130212824558,0.4742090143423153,0.521111686188488,0.55938554413314,0.5617996741168816,0.5791762393529482,0.44746501026560476,0.43470465254851837,479,150928_fnca,0.0100453609853795,1.9999999997717712,-44.63333568550956,0.0100386807515502,1.999999999140612,-50.63092270877436,Procedural,5.997587023264799
151021,0.5482989342056848,0.48249642149808314,0.4624938937387118,0.45237896283891443,0.4298632866541163,0.509808517433671,0.49328300054380825,0.546861573175783,0.5528453392816303,0.5396591741608482,0.5202427281186222,0.49387757794354753,0.5015585628965242,0.5469576713509052,0.6452471424403923,0.5219206259816448,0.5907050294164008,0.48133617209743546,0.5029534147489628,0.55375926168695,0.5749273525814548,0.5511449580370198,0.4370421846948507,0.4189942584860781,60,151021_fnca,0.0100454022590726,1.9999999990137731,-43.683579833067014,0.0100204912696903,1.9999999997642572,-44.36941971653012,Procedural,0.6858398834631032
151223,0.5704394103918028,0.532282469750158,0.45719929078109517,0.4666399522247836,0.44584149513640875,0.5389304038658879,0.4559706269089275,0.5703801788023053,0.577865919177083,0.5587244846615311,0.5466910838662691,0.5320228301150975,0.5079946226254508,0.5869317156407933,0.6774026211658105,0.5782094129591088,0.5929302214359701,0.4810270726860661,0.49303437657969745,0.5684383465146406,0.5934282900194058,0.5913092922928272,0.44765957843242465,0.4332647750384933,951,151223_fnca,0.0100442838770885,1.9999999999397464,-44.45124295253484,0.0100000005320594,1.9999927206652208,-45.53170048462448,Procedural,1.080457532089639
151324,0.5566608229730322,0.554760315460948,0.4962426269281214,0.4475832155277989,0.4646542627746888,0.5784901653317869,0.5122759826187179,0.567594870371281,0.5579194640547062,0.5290568723533798,0.5352034865158346,0.5189657016351495,0.5268879967042457,0.5734804561628567,0.6490754689511538,0.5276872830536672,0.5875883372170698,0.48673330021285865,0.4792676487704101,0.5818165771042454,0.5896296736228617,0.5743525280693551,0.4315937769259237,0.45685896045776103,11,151324_fnca,0.5889553645110933,0.681312897470443,-38.99525733126017,0.0100000000551282,0.4076990848549747,-38.80993265886562,Declarative,-0.1853246723945503
151425,0.5486719961010827,0.5054727451195294,0.48474738943360585,0.48177555665761546,0.440171050912233,0.50725821898633,0.47882186776365854,0.5482079367824831,0.5467103696895118,0.5645728362685386,0.5210877595842274,0.514638801670283,0.48652662846737094,0.554575767397308,0.6606797292688344,0.5696103855628892,0.5973441752010521,0.4619066263163171,0.5160471546534109,0.5578497051808592,0.5860332620720736,0.5721430226575753,0.44204457048542767,0.44852757694742273,985,151425_fnca,0.0100008002422939,0.1899552037360761,-44.08791135949986,0.0636042483875663,1.972270736266115,-44.200234410608495,Procedural,0.1123230511086319
151526,0.556559464457205,0.5418184429821177,0.4787562381962973,0.4616870117255317,0.4280312884820969,0.5764249289330868,0.5065315616803168,0.548671529618878,0.5529040655584646,0.5388160799819519,0.5568515196497134,0.4856334200317658,0.49539534254379336,0.5558555389460781,0.6346475139424469,0.5387764193831877,0.5617245181224657,0.5196776685066067,0.4669617209882577,0.5523844375849507,0.5566332773784517,0.560095209585349,0.435416394588853,0.4799434447191968,596,151526_fnca,0.0100414794249691,1.9999999994184787,-44.385661705009696,0.0100045468319623,1.999999998996025,-44.90818053973648,Procedural,0.5225188347267817
151627,0.5442020548645711,0.5120838866700658,0.4895046452993991,0.46926974910189734,0.4434078132961594,0.5358556926007091,0.4945227838445378,0.5855211705571606,0.5831360859553059,0.5531958625937514,0.5219716885900736,0.5252052203113472,0.5074621002686177,0.5666965879985232,0.6507963494048268,0.5277203694798661,0.6015834105340222,0.49760451135469663,0.5172645717512816,0.5496561822224992,0.5624929659455564,0.5783224585372155,0.42867271334137946,0.4131954612901415,14,151627_fnca,0.0831727806261556,1.0551647461973257,-43.575464938754706,0.0100059998089207,1.999999999088235,-43.63725063817343,Procedural,0.0617856994187206
151728,0.5666040783134292,0.5540570221441454,0.509759371394844,0.43942568286205075,0.44123776824229644,0.5835392211003533,0.48799266755851384,0.5373868717707164,0.5505807174380386,0.5381775243694578,0.5455942874854626,0.4989858333242962,0.5069283178367144,0.5711006896742628,0.6351389823969094,0.5659567696211023,0.5723470043345396,0.5177472168790868,0.5059583688010864,0.559832353512208,0.5571385924905242,0.5597327917661794,0.4585546040086434,0.4722544453689997,489,151728_fnca,0.23672021901068,0.5926470083673631,-41.14546496706975,0.0100560509115448,1.9999999983844616,-43.573132635873144,Procedural,2.4276676688033945
151930,0.5608355571054091,0.5197168787735494,0.459223779329121,0.4705126343896916,0.42619055813275325,0.5390738602089072,0.49851699070650846,0.5604948575678677,0.5456111480102154,0.5431037806047128,0.49919809298019496,0.4965063853442072,0.4719091627907599,0.5585083541883042,0.6290771962069056,0.5577213547719767,0.5620434495800238,0.4639121612314118,0.5043052156621903,0.5703029106175953,0.556016700329046,0.5602071124539387,0.41575743569060436,0.43906917046847627,595,151930_fnca,0.010000000002096,0.0577127428061179,-63.20101896925189,0.0100000007047463,0.7355336555280434,-50.95877849205604,Declarative,-12.24224047719585
152225,0.5303993142558457,0.4970003123059856,0.4340893557200101,0.4337303270313271,0.4269604940420637,0.5343315971015099,0.4902265654573534,0.5588890057621474,0.5374897313983024,0.5136852843228428,0.5242735336236071,0.48192362096226665,0.48226202756602304,0.5622177830832008,0.6180711833542194,0.533301239991963,0.5636530334803832,0.4732199727105191,0.46463399978134023,0.5251251677742339,0.5490705212017769,0.5465713094615059,0.44361917279772306,0.4551692567042593,931,152225_fnca,0.7616981130869589,1.999999999915418,-44.3576651888571,0.4138561834528,1.9999999999999347,-46.09108757907244,Procedural,1.7334223902153454
153025,0.5483427109154468,0.5295552433307897,0.5095525735276847,0.4795318717543618,0.4443496654536028,0.4979807005482133,0.4856376808087431,0.6137662231990653,0.5950061652460542,0.5576725449418745,0.5300341488170519,0.5409777405850561,0.5210233033372096,0.5880024680105415,0.6940872270488078,0.5448458785936302,0.6079238833336648,0.47989514484312457,0.5270832138804539,0.5686572402007304,0.5741335550601904,0.6045899304901416,0.4498333588885643,0.4541704147374106,945,153025_fnca,0.5711035078393606,1.9999999999979217,-43.79597639525422,0.0478331887977004,0.7320372844524295,-43.64601806017903,Declarative,-0.1499583350751905
153126,0.5303078343933859,0.4863062018812099,0.442961360618436,0.4664740451706289,0.4222632974569617,0.47030756000402846,0.45689506441898053,0.5763014799983853,0.5615745029620239,0.5516421818127291,0.47191633674702255,0.5248318632163326,0.468648299545142,0.5645016413946787,0.6289600061914284,0.5406817931284057,0.5544315881563481,0.4351189709471207,0.4804763643762686,0.5557157723201201,0.5617252273101383,0.5746978165716337,0.3959258928381096,0.4282035365896861,629,153126_fnca,0.816658982790204,0.9798193070096888,-39.792875022133046,1.8241030456038716,1.9999999998649152,-39.20724321818134,Declarative,-0.5856318039517063
153429,0.5601550147459367,0.5088996545328177,0.46770159529016486,0.4825400180950464,0.44234773994931464,0.49803730141221925,0.49453047175853837,0.5715045143084889,0.583142272617557,0.5638685624391416,0.5435916177476066,0.5254365095015882,0.5171889680452546,0.5734593814604024,0.6641365946876124,0.5646419066656837,0.5940980113646979,0.49403428689622103,0.5126641899510148,0.56336391174111,0.5781202768833782,0.6047839113183315,0.4334165912706476,0.4403788136362129,536,153429_fnca,0.0102520329114722,0.0561499130584112,-41.87428335536341,0.2698812428885438,1.9999999999150224,-43.309029585410954,Procedural,1.4347462300475442
153631,0.5310578138614498,0.48577517497987055,0.46217110200780154,0.454115337669743,0.45151280004672656,0.5073261712171244,0.4707593714755946,0.5617535228225067,0.563549084807174,0.4824031080121163,0.5093489119260959,0.456026458602487,0.48024391097475627,0.5566933031671197,0.6289090082561681,0.5247903794183986,0.5560613355948769,0.5020297943090833,0.47479550508656065,0.5463517047523335,0.5455956302453863,0.5333898203636221,0.43488772701522893,0.4204158842004207,387,153631_fnca,0.0100444381387386,1.99999999969356,-43.67507491513272,0.113069877441784,1.9999999991792583,-44.421761441654795,Procedural,0.7466865265220761
153732,0.567970989134982,0.5461456191879157,0.4641433625510528,0.4787421959998096,0.4638410143939305,0.5846128569816057,0.5007192177964435,0.5747034333783002,0.5574465779950978,0.5487807204863672,0.5191433024722582,0.5340111224127899,0.5204947666548956,0.5781314645603424,0.6693177389026619,0.5182419256734626,0.6040439678412175,0.5450691503690898,0.48914903029679635,0.565704928150148,0.5943817707879362,0.5844454779092395,0.4069059026874487,0.4162573581619396,45,153732_fnca,0.2894794179123074,1.1316520251059636,-41.77020759846651,0.0100000014993581,0.4913197151350505,-40.98260729802735,Declarative,-0.7876003004391663
153833,0.5560954922113371,0.5223163264277634,0.4756795089002881,0.47795794623604093,0.4378970648538955,0.5986672891899043,0.5274691675475262,0.5865003227906601,0.5527671251599177,0.5142414535991675,0.5119468994133676,0.4901292112258689,0.49936470910074876,0.5641973723167422,0.6349793185588666,0.5465896582212852,0.6044557724362858,0.5079993598459551,0.46397939241312786,0.5782277585051179,0.5687968758172505,0.5668314172830095,0.41707663226002567,0.44786223655717344,604,153833_fnca,0.010000494985952,0.1914377664856469,-43.04257857799768,0.0100000008871369,1.999992972398892,-43.31082651293581,Procedural,0.268247934938131
153934,0.5571793124800711,0.5175036133338827,0.4435375696045756,0.45268618277955086,0.4410502895523373,0.5643497323777419,0.4735790262312471,0.5342080356580374,0.5265286944434808,0.5066465091725666,0.5095790830020552,0.4765951412657416,0.4982803552167564,0.5548545389056168,0.641153798845957,0.5371476874789534,0.5610833887595911,0.48789979833427166,0.44800393679114026,0.5432726386859837,0.5400539000547399,0.5417747174152395,0.4147796849002732,0.4819715585503738,419,153934_fnca,0.0100434373202215,1.9999999995807431,-44.374954216748186,0.0100148345961277,1.9999999992567692,-45.14116221601736,Procedural,0.7662079992691773
154229,0.5363097783812737,0.5330087344351538,0.4604945233765232,0.4281352430673999,0.44464923680080537,0.5472640749810096,0.483285412099826,0.5598633188256921,0.556754101837114,0.5283716351256852,0.5506526426103954,0.5041141516292997,0.5277375668975304,0.5840107297749042,0.6714997014782936,0.5056836608724252,0.59726275557622,0.5090814464926713,0.4577113936415499,0.5628250075981167,0.5668731111310723,0.5656256268430927,0.4255207432145591,0.4490516028306517,279,154229_fnca,1.0835788893102043,1.2299627714515176,-38.73787007201332,1.999999999998495,1.9999816188426536,-37.50032516661346,Declarative,-1.237544905399865
154330,0.5657406309485256,0.5209291248322888,0.49161465587106595,0.49021967409173123,0.4646936319855313,0.5396273696878395,0.5169036175552167,0.5763246103333063,0.5762797039057497,0.5680805605936328,0.5233972847774664,0.5324255866583311,0.5225455527873981,0.5732260128088927,0.6627614682867915,0.575874565492188,0.5875386447041453,0.4795148752381448,0.5184670569183766,0.5704794755407264,0.5866030265839364,0.5752768020174536,0.46145492635294416,0.45239740047895305,186,154330_fnca,0.0100000000059155,0.0813857470993392,-38.607469924991605,0.0100000011585164,1.305178403148309,-42.71566895704967,Procedural,4.108199032058067
154431,0.558160234231228,0.5544819839961934,0.46289415503521475,0.48394957659407234,0.4455662286892259,0.5440256906076065,0.5060610022641308,0.5854493983956768,0.5666080553604579,0.5670904744293993,0.5534470939951034,0.5411249764305446,0.5176482455649465,0.5760312500484762,0.6912272191551831,0.5623351539084042,0.5900535550914945,0.5185664501892295,0.4986087800506979,0.5524402280059934,0.5955317895922455,0.5895163153819327,0.4271621343960901,0.4640829782212276,802,154431_fnca,0.0826731033516532,0.4289875812030053,-39.705907772337554,0.0100000007047463,0.9836613401236116,-41.99607286029907,Procedural,2.290165087961519
154532,0.5295380739739238,0.5248882267849,0.487015955090425,0.4626653117913936,0.42070074493041737,0.5364931486885961,0.4792838446030222,0.5822667867250179,0.5786437685117654,0.5364586438321546,0.5088599146694363,0.5092591063526923,0.5047290322366943,0.5601177279586106,0.6264789438542601,0.5350671134643699,0.5567699596558493,0.4840084738845745,0.4899666268793996,0.526467455060935,0.5622824069563265,0.5643489244819524,0.4315123340136555,0.46586982135432736,657,154532_fnca,0.5863847673315126,1.999951582655091,-43.566665946140745,0.0100000014978371,0.4904990551673733,-43.99542080741147,Procedural,0.4287548612707255
154734,0.5602107213852228,0.5482651852012451,0.4595752101040184,0.47253728353924257,0.44353930020164606,0.584522328735779,0.5079201992858344,0.5723811573516919,0.5632317143153233,0.5432397069475136,0.5271155386856596,0.5007230621975763,0.5041510579312647,0.5672073421157936,0.6336211995512064,0.554384424157482,0.5713521469262508,0.5089053450905818,0.49637275969695194,0.5675151344752769,0.5741227027116063,0.5640284129186932,0.4083474227601633,0.46990038638557025,739,154734_fnca,0.0100002587627279,0.1202033392660524,-43.03205802034295,0.1382535326215334,1.999998590532971,-43.474340990597675,Procedural,0.4422829702547233
154835,0.577167310555808,0.5690482203095684,0.4902345442578728,0.4779034558533113,0.47246705545149953,0.5717993925284897,0.5382440928415249,0.5652141333845568,0.5569016224115938,0.5598916596114232,0.5603116553050252,0.5390002684803766,0.529460097297997,0.5761859891454636,0.6723962874858084,0.5709167847891492,0.5886092642535785,0.5354377192933184,0.5102374041119934,0.5742086160044064,0.5855199150940565,0.5889611358998043,0.4571417699372971,0.4663390322376457,301,154835_fnca,0.4255271305346967,1.0390198697964697,-41.570101224750665,0.010000000464091,1.1021785724960629,-41.361341849326486,Declarative,-0.2087593754241794
154936,0.557943680478935,0.5143515613382502,0.4806891153318571,0.45949590590273737,0.43281311954120966,0.49800138483423817,0.46544747292010613,0.5546939301950428,0.5462596000207618,0.5211357157862545,0.5396601121932685,0.49147535505314616,0.4951467670979398,0.5558591570021317,0.6514016582701428,0.5479735903464441,0.5620904350415364,0.48125121889306316,0.48483446035021144,0.5623297749781266,0.5733186394599887,0.5711897579550567,0.4293091592432582,0.4561543695181902,229,154936_fnca,0.8104326652004672,0.9522784280490476,-40.58075698309714,1.306724515107338,1.9626409848566384,-41.395727675867334,Procedural,0.8149706927701956
155231,0.5362673963471287,0.4737096591981057,0.4523667716377398,0.4656748714812214,0.4371053610553755,0.49745997633504385,0.4928018022528739,0.5639584791427261,0.5592139325770517,0.5510964935826888,0.5106979430055787,0.5011035325028073,0.4836896510382922,0.5514696025729948,0.6439115306034688,0.5262783882732613,0.5778451652902916,0.4436977679176862,0.5133477427207136,0.554310881825461,0.554591480581884,0.5661377121228496,0.4400658346114655,0.44052994937035195,651,155231_fnca,0.0259008348613189,0.1822642303355254,-42.577096206142464,0.0100000013633331,0.4595131359317246,-40.411714174184254,Declarative,-2.1653820319582096
155635,0.5486575000149658,0.5411682208609531,0.5209542979028782,0.48457052571148757,0.420240599062225,0.5560126791634046,0.5197117915473545,0.560269333741504,0.5679375224963871,0.5980837027292655,0.5674110166527708,0.5517732871680258,0.5185477181013909,0.5603916202672861,0.6430792298411961,0.5493443545646316,0.5971579744435901,0.5098360596143711,0.5674370495913812,0.5695764973500552,0.5994157899831523,0.5785417332682733,0.4715380252626187,0.4672481991020911,309,155635_fnca,0.0100000474739894,0.3117621780980675,-43.62305069948248,0.0100242064893014,1.9999999997593587,-43.66523161188065,Procedural,0.0421809123981731
155938,0.524069145612318,0.45919485811740784,0.45069690035599874,0.4303772494872121,0.4092759866229311,0.46927822326382473,0.4516933182720441,0.5372110047610351,0.5266155647253676,0.5436013414239601,0.5089094961681553,0.49034066576568214,0.48109177754337606,0.52225068304329,0.6256999206848933,0.5449883500498035,0.5231212208749287,0.44800990720334594,0.4841101830570894,0.5201037126026192,0.5161318353995806,0.5477917411112211,0.44681584765564586,0.43735220615356935,822,155938_fnca,0.2212932466923252,0.2291701404990313,-31.86382429123013,0.0100000002648735,0.6398208092528306,-36.95688901810142,Procedural,5.09306472687129
156031,0.5375961486174883,0.5309143063922125,0.48353499274811185,0.4360598198949507,0.41719404935154797,0.556429073423359,0.4641169395882534,0.5808739268359544,0.5740367939740695,0.5094046697861274,0.5205072725774126,0.478544537293592,0.5017716529773739,0.5653983267914946,0.6505126212382456,0.5101350414793976,0.5752087146758916,0.4984457915787815,0.5035543952988626,0.5571234661415391,0.564920685820926,0.5711019412740135,0.42306910737874753,0.4254635567602458,759,156031_fnca,0.0100010739056968,0.0880341555441817,-42.42495128029275,0.0100000007047463,0.9133244069024734,-43.01499242123917,Procedural,0.5900411409464112
156233,0.5410826305964822,0.5454338431442205,0.44752557633146284,0.47364385355989697,0.46205167040409306,0.5839753854301903,0.5139971408168796,0.5561904694815162,0.546373498564627,0.5341210812881024,0.5294414442164447,0.49552375083383376,0.4880458236214611,0.574897401581916,0.6551480469476645,0.5530617131630088,0.5717277754091944,0.4954195712483957,0.463876244516429,0.5713444968973738,0.5625390391750968,0.5537917652252277,0.42467970077707007,0.44362694159728916,217,156233_fnca,0.9136931015285422,0.8912562670243892,-38.169596933185105,1.5077215817327967,1.9999999998149705,-39.88631635908867,Procedural,1.7167194259035623
156334,0.5775567012746413,0.5297180792563152,0.46081674134509754,0.46278213920345246,0.4324695939999819,0.5418004846494194,0.4927283044516104,0.5718370737996443,0.5742791772891844,0.5543366830037076,0.5216935511543094,0.541839165505185,0.5112424046486261,0.5872148931648485,0.6541924066988937,0.5693002724379851,0.6060507424178876,0.5290558842420052,0.4789672962914069,0.5715929718793253,0.5882077599233128,0.6260272279785069,0.45158985343014235,0.4618652049345577,773,156334_fnca,0.033961384638402,0.3275171809260035,-43.897467294615645,0.1425444588754393,0.9482847228927554,-43.68025903190429,Declarative,-0.2172082627113525
156435,0.5583391800118478,0.5318067138138806,0.48309565493086476,0.48563539730286953,0.4640812916727645,0.543005655252311,0.4822782909535409,0.5724573783176128,0.5733779079189109,0.54410575677494,0.5353530628377005,0.5115787990630238,0.5000134012762935,0.5770096546862498,0.6710504258646256,0.5424818136324299,0.593272738049803,0.5028510564847702,0.5120852737523954,0.5755846232441068,0.5592616790529401,0.5792408617485084,0.4386561390971717,0.4390892200943998,205,156435_fnca,0.0249180520062236,0.2245752506899418,-43.68500140869444,0.0100000014327448,0.475478543582902,-41.49328712927714,Declarative,-2.1917142794172975
156637,0.5614060794180289,0.5357282472104056,0.4883783425845968,0.46459652721923084,0.4330726872630399,0.552800884533133,0.5021185328049962,0.566280800396473,0.5620177256513447,0.5588101282867309,0.5425327919107891,0.504319116134283,0.49490736588121087,0.5636752513201589,0.6692548352012957,0.5607171956152184,0.5714235492092677,0.48848793085650316,0.5205993502770218,0.55998952151733,0.5640452169914905,0.588969512346234,0.4361864679546714,0.4718895601585912,805,156637_fnca,0.0100438738242779,1.999999999933536,-44.36269026585412,0.0100026477598767,1.999999998275466,-44.91665251768548,Procedural,0.5539622518313578
157336,0.5556794632503014,0.5141212391168125,0.4793692079277034,0.46768178397385995,0.4441790001323364,0.5454159268344548,0.517663660377065,0.6163004081284328,0.6187232204338339,0.5575361194799122,0.5392115519483898,0.5237136040983303,0.5109737668589652,0.5839288796310083,0.6356648156421167,0.5768241294635013,0.6131154771524558,0.48951783632782303,0.5369015669936085,0.5785788276232876,0.5897580792765942,0.59472178913105,0.4427242201034046,0.43585918014915814,197,157336_fnca,0.0143747908623091,0.1238826141837733,-43.040893228424714,0.0100000007047463,0.6982669256650537,-42.71778318206317,Declarative,-0.3231100463615419
157437,0.5778946424221637,0.545848431687025,0.4962544006104471,0.483122936905745,0.4649060135339399,0.5557909987311731,0.507224921216736,0.5908179518870468,0.5935467454149402,0.5655187744081424,0.5564483012309047,0.528786555829177,0.5246485834565058,0.588501575193927,0.6630912255720606,0.5700429135855729,0.6426026242341816,0.5055257761434074,0.5135148067982443,0.5838286160284054,0.5719486726683839,0.5833261443729398,0.479364287051614,0.47840927968660263,784,157437_fnca,0.0638518356088784,0.2280588772427951,-40.62749930747589,0.010016554175954,0.5862242692721382,-41.365040312921224,Procedural,0.7375410054453369
157942,0.5375027264520879,0.4867126818328532,0.48561489597425855,0.46282031361145615,0.43405337539245736,0.5231983600550184,0.4838644724629038,0.5556028177969761,0.5761898970056359,0.5412738565369041,0.5080370135470621,0.5255912781260988,0.4978193018966915,0.5544392459818398,0.6530117224046101,0.5434725904795417,0.5852285412392753,0.4491773623287404,0.4843327955652979,0.5637392434449121,0.5800889384191613,0.571116337546572,0.3997112514441308,0.4410221933092416,526,157942_fnca,0.0100443669840776,1.9999999998487,-44.66225890826254,0.0100310435922442,1.9999999998439533,-50.037664195162286,Procedural,5.375405286899749
158035,0.5925987795631795,0.5604338251020288,0.5278751172242189,0.5220146783307593,0.48648722663590915,0.5597509789241858,0.5335244130444063,0.5946237767518077,0.5961744752427041,0.59401586172087,0.5705312350101278,0.5634274418922238,0.5607886354525506,0.6068523750499613,0.686532477022985,0.5591614674002505,0.6423603827385272,0.5184236969544757,0.5615637970361071,0.5890680381918849,0.623172287517153,0.5988571557510085,0.457045897367069,0.44794348157624514,816,158035_fnca,0.0100007500707348,0.1389545451065447,-43.783225709556994,0.0100386631213658,1.9999999998983455,-44.27196080976085,Procedural,0.4887351002038542
158136,0.5220836987433916,0.5046452703799855,0.48088793265164265,0.48345215969962263,0.44453863406356886,0.49629828828179234,0.4587536738951135,0.5509990412144561,0.5567646607643422,0.569324964953865,0.528334960006283,0.5416292208582615,0.49310771407854936,0.5374041828356931,0.6619223711308684,0.5336752945688734,0.5726041463295644,0.46048174219969257,0.5208286804986776,0.5400912578682703,0.5490065289519496,0.5817826951612229,0.42512517112313025,0.45827550515944177,718,158136_fnca,1.0921785094826206,1.999922577475835,-44.78743716458631,0.0100000007047463,0.733195186986973,-41.549549698459664,Declarative,-3.2378874661266437
158338,0.5664099655624243,0.5343636258958042,0.49985637546310824,0.4772665796216728,0.4539118102295692,0.5459952290105015,0.5039195886210802,0.5862176078794458,0.5653846496540094,0.5712410233975113,0.5294062163930996,0.5260968439735277,0.5060049540289936,0.5766688272562649,0.6647021637385899,0.5533024680543555,0.6040474752468364,0.4786921184402967,0.5471682858539582,0.5688680653000592,0.5991148622173451,0.6088952150380781,0.4390024717929144,0.4650980091011996,287,158338_fnca,0.081097512581287,1.9999823984322984,-44.33868374977884,0.0100257036931452,1.9999999998072804,-44.27840079900822,Declarative,-0.0602829507706204
158540,0.5560257094257985,0.5163326379374389,0.4624853573308221,0.4613492762828433,0.44458263927254577,0.559642266049897,0.5220040455984708,0.5864058683254262,0.5724802264265844,0.5598917715417172,0.5223345359802426,0.5108928062930327,0.5080508742284339,0.5847370756577749,0.6728938878904559,0.5377337124240165,0.6041462999144601,0.4987622454319343,0.4727717138724371,0.5616484094981359,0.599755183474175,0.5911578681976484,0.42636697066554363,0.45963890288176384,942,158540_fnca,1.1203127056376283,1.7236959571262087,-40.50471787564287,0.2147190443909698,1.9999986742401132,-43.15321574792352,Procedural,2.6484978722806503
